name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
New York,2019-02-06T03:00:00,5.6,2.8,1,72.58,0,0,,0,0,,13,49,1020.9,0.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-06T04:00:00,4.9,1.2,-0.1,69.77,0,0,,0,0,27.7,18.3,49,1021.5,0.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-06T05:00:00,4.3,1.2,-1.8,64.82,0,0,,0,0,29.5,13,59,1022.1,0.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-06T06:00:00,4.3,0.1,-2.9,59.58,0,0,,0,0,29.5,20.4,50,1022,0.8,16,1.1,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-06T07:00:00,3.3,-0.3,-2.9,63.86,0,0,,0,0,,14.7,50,1022.9,0.8,16,9,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-06T08:00:00,3.3,0.4,-2.3,66.85,0,0,,0,0,,11.1,69,1024,0.8,16,51,0.2,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-06T09:00:00,4.3,4.3,-1.8,64.41,0,0,,0,0,,0.1,2,1024.6,0.8,16,146,0.5,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-06T10:00:00,5.6,2.5,-1.8,59.01,0,0,,0,0,,14.8,50,1024.3,0.8,16,390,1.4,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-06T11:00:00,6.6,4.7,-0.8,59.04,0,0,,0,0,,9.4,50,1024.3,0.9,16,482,1.7,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-06T12:00:00,7.8,5.5,-1.3,52.78,0,0,,0,0,,13,40,1023,0.9,16,483,1.7,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-06T13:00:00,8.8,6.6,-1.3,49.44,0,0,,0,0,,13.1,129,1022.6,26.9,16,421,1.5,4,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-06T14:00:00,6.7,3.9,-0.8,58.92,0,0,,0,0,,14.9,139,1022.5,99.8,16,176,0.6,2,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-06T15:00:00,6.1,2.9,0.4,67.03,0,0,,0,0,,16.6,109,1022.1,100,16,124,0.4,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-06T16:00:00,6.2,3.3,1.1,69.8,0,0,,0,0,,14.8,111,1021.6,28.8,16,84,0.3,1,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-06T17:00:00,6.2,2.5,1.1,70.12,0,0,,0,0,,20.5,61,1021.1,30.3,16,20,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-06T18:00:00,5.1,1.3,2.1,81.4,0,0,,0,0,,18.5,51,1020.8,88.5,16,5,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-06T19:00:00,5,1.8,3.3,88.54,0.243,100,rain,0,0,27.7,14.9,71,1020.6,99.8,15.7,0,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-06T20:00:00,5,1.6,3.8,91.95,0.276,100,rain,0,0,27.7,16.7,71,1019.3,99.8,15.9,0,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-06T21:00:00,5,2.5,3.8,91.93,0.265,100,rain,0,0,29.5,11.3,71,1019.2,99.8,9.8,0,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-06T22:00:00,5.6,1.8,4.3,91.5,2.601,100,rain,0,0,,20.5,40,1018.8,88.6,12.4,0,0,0,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-06T23:00:00,5.6,2.8,4.9,95.41,2.304,100,rain,0,0,,13,30,1018.5,99.1,7.8,0,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-07T00:00:00,4.9,1.5,4.3,95.52,1.086,100,rain,0,0,,16.7,30,1018.3,99.8,9.7,0,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-07T01:00:00,4.3,-0.6,3.8,96.33,0.559,100,rain,0,0,37.1,27.7,30,1017.2,100,9.7,0,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-07T02:00:00,4.3,-0.6,3.3,93.4,0.026,100,rain,0,0,37.1,27.8,30,1017.2,100,15.9,0,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-07T03:00:00,4.3,-1.3,3.3,93.2,0,0,,0,0,42.6,35.3,30,1016.4,100,15.9,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-07T04:00:00,4.3,-0.6,3.3,93.06,0,0,,0,0,38.9,27.7,30,1016.5,100,11.2,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-07T05:00:00,5,1,3.8,92.3,0,0,,0,0,33.5,20.6,40,1016.5,100,15.6,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-07T06:00:00,5,1.5,3.4,89.3,0,0,,0,0,,16.5,40,1017.5,100,16,0.3,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-07T07:00:00,4.4,3.2,3.3,93.01,0,0,,0,0,,5.5,49,1017.6,100,15.6,5,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-07T08:00:00,4.3,0.7,3.3,93.09,0,0,,0,0,,16.5,39,1018.5,100,13.9,24,0.1,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-07T09:00:00,5,1.8,3.3,89.04,0,0,,0,0,,14.8,59,1019.1,100,14,75,0.3,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-07T10:00:00,5,2.4,3.8,91.92,0,0,,0,0,,11.3,60,1019.5,100,13.8,130,0.5,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-07T11:00:00,5.7,2.9,3.8,88.15,0,0,,0,0,,13,70,1019.7,100,13.8,214,0.8,2,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-07T12:00:00,5.7,2.6,3.8,88.01,0,0,,0,0,,14.8,60,1019.4,100,16,181,0.7,2,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-07T13:00:00,6.2,3.5,3.8,85.15,0,0,,0,0,,13,60,1019.4,100,16,136,0.5,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-07T14:00:00,6.2,2.5,3.9,85.19,0,0,,0,0,,20.4,50,1018.6,100,16,118,0.4,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-07T15:00:00,6.2,5.3,3.9,85.19,0,0,,0,0,,5.5,89,1019.3,100,15.9,91,0.3,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-07T16:00:00,6.2,3.5,4.4,88.09,0,0,,0,0,,13,40,1018.8,100,15.7,58,0.2,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-07T17:00:00,6.2,4.2,5,92.11,0,0,,0,0,,9.4,50,1018.5,100,11,26,0.1,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-07T18:00:00,5.7,4,4.3,91.15,0,0,,0,0,,7.7,70,1018.9,100,10.2,5,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-07T19:00:00,5.7,3.2,4.3,91.15,0,0,,0,0,,11.2,50,1019,100,6.2,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-07T20:00:00,6.2,4.2,5,92.3,0.005,100,rain,0,0,,9.4,51,1018.9,100,12.6,0,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-07T21:00:00,6.2,3,5,92.3,0.014,100,rain,0,0,,16.5,60,1017,100,10.6,0,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-07T22:00:00,5.7,4.7,4.4,91.4,0,0,,0,0,,5.4,89,1017,100,12.5,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-07T23:00:00,5.7,2.1,4.4,91.47,0,0,,0,0,,18.2,50,1016.6,100,10.6,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-08T00:00:00,5,2.9,4.4,95.27,0.005,100,rain,0,0,,9.4,61,1015.9,100,9.7,0,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-08T01:00:00,5,3.3,4.3,95.21,0.019,100,rain,0,0,,7.7,120,1014.6,100,13.1,0,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-08T02:00:00,5,3.3,4.3,95.29,1.707,100,rain,0,0,,7.5,261,1016.7,33.6,7.7,0,0,0,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-08T03:00:00,5.7,5.7,4.4,91.15,2.711,100,rain,0,0,,0.1,354,1014.4,84,16,0,0,0,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-08T04:00:00,5.7,5.7,5,95.14,0,0,,0,0,,0.1,6,1013.8,56.3,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-08T05:00:00,5.7,5.7,5,95.34,0,0,,0,0,,0.1,5,1013.1,98.5,15.9,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-08T06:00:00,5.1,2.9,4.4,95.27,0.23,100,rain,0,0,,9.3,261,1013.7,100,15.8,0.6,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-08T07:00:00,5.1,3.4,4.4,95.27,0.028,100,rain,0,0,,7.5,250,1013.4,86.6,15.9,5,0,0,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-08T08:00:00,5.1,3.4,4.4,95.3,0.267,100,rain,0,0,,7.6,259,1013.4,54.9,10.8,18,0.1,0,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-08T09:00:00,5.7,4.1,5.1,95.38,0.962,100,rain,0,0,68.4,7.6,259,1012,33.5,15.6,45,0.2,0,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-08T10:00:00,5.1,2.3,4.4,95.15,0.019,100,rain,0,0,,12.9,240,1012.1,99.1,11,46,0.2,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-08T11:00:00,6.2,3.9,5.7,96.17,0.264,100,rain,0,0,,11.2,269,1012.8,97.9,12.8,47,0.2,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-08T12:00:00,6.8,4,6.1,95.26,0,0,,0,0,35.3,15,269,1012.8,98.4,14.1,171,0.6,2,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-08T13:00:00,8.5,5.4,6.1,85.2,0.23,100,rain,0,0,80.6,20.5,269,1012.4,98.4,16,365,1.3,4,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-08T14:00:00,12.2,12.2,2.7,52.37,0.23,100,rain,0,0,61.9,11.7,270,1012.7,48.7,16,502,1.8,5,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-08T15:00:00,12.2,12.2,-2.2,36.67,0,0,,0,0,45.2,31.7,270,1013.4,0.6,16,447,1.6,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-08T16:00:00,10.7,10.7,-4.5,34.09,0,0,,0,0,53.2,18.8,280,1014.4,0.9,16,158,0.6,2,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-08T17:00:00,9.9,8.1,-6.8,30.06,0,0,,0,0,62,13.5,309,1015.6,0.6,16,82,0.3,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-08T18:00:00,7.2,4.7,-7.3,34.97,0,0,,0,0,30.5,13.3,280,1017.2,0.6,16,10,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-08T19:00:00,5.7,2.3,-6.8,40.34,0,0,,0,0,44.1,16.9,290,1018.9,0.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-08T20:00:00,3.9,0.3,-8.4,40.27,0,0,,0,0,50.6,15.3,300,1020.6,0.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-08T21:00:00,2.8,-1.8,-8.4,43.3,0,0,,0,0,50.2,20.8,280,1022.2,0.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-08T22:00:00,1.7,-2,-9,45.04,0,0,,0,0,58.6,13.2,280,1023.2,0.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-08T23:00:00,1.1,-2.3,-9.5,45.01,0,0,,0,0,49.5,11.5,270,1024.5,0.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-09T00:00:00,0.6,-2,-10.1,44.43,0,0,,0,0,51.5,8,290,1025.5,0.6,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-09T01:00:00,-0.1,-2.8,-10.8,44.08,0,0,,0,0,61.3,8,290,1026.6,0.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-09T02:00:00,-0.7,-2.8,-10.2,48.66,0,0,,0,0,61,6,300,1027.6,0.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-09T03:00:00,-1.2,-4.7,-11.8,44.44,0,0,,0,0,59.4,10,300,1028.6,0.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-09T04:00:00,-1.7,-4.8,-11.4,47.74,0,0,,0,0,61,8.1,310,1029.3,0.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-09T05:00:00,-2.8,-6.1,-12.9,45.73,0,0,,0,0,54.6,8,310,1030.5,0.6,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-09T06:00:00,-2.9,-6.7,-12.4,47.95,0,0,,0,0,69.9,10,320,1031.9,0.4,16,2.3,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-09T07:00:00,-3.4,-5.9,-13.4,45.7,0,0,,0,0,63,6.1,320,1033.2,0.6,16,11,0,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-09T08:00:00,-3.4,-6.7,-13,47.35,0,0,,0,0,62.4,8.1,300,1034.8,0.6,16,64,0.2,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-09T09:00:00,-2.9,-6.7,-13.5,43.78,0,0,,0,0,59.2,9.8,320,1035.6,0.6,16,166,0.6,2,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-09T10:00:00,-1.8,-4.1,-12.4,44.01,0,0,,0,0,68.1,6.1,310,1036.1,0.6,16,433,1.6,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-09T11:00:00,-1.2,-5.2,-11.9,44.14,0,0,,0,0,63.5,11.7,330,1036.4,0.6,16,565,2,6,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-09T12:00:00,0.5,-2.1,-13,35.72,0,0,,0,0,58.3,8.1,320,1036.5,0.6,16,630,2.3,6,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-09T13:00:00,1.5,-1.9,-12.3,35.03,0.23,100,"rain,snow",0,0,56.2,11.7,310,1035.9,0.6,16,633,2.3,6,,"Snow, Rain",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-09T14:00:00,2,2,-12.9,32.17,0,0,,0,0,52.3,0.7,358,1036.4,0.4,16,577,2.1,6,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-09T15:00:00,2.7,-0.1,-12.3,32.37,0,0,,0,0,49.7,9.8,310,1036.4,0.4,16,461,1.7,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-09T16:00:00,2.6,-0.1,-11.8,33.68,0,0,,0,0,51.8,9.7,310,1037.3,0.4,16,297,1.1,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-09T17:00:00,1.6,-0.2,-12.3,35.06,0,0,,0,0,31.8,5.9,320,1038,0.4,16,79,0.3,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-09T18:00:00,-0.1,-2.8,-12.9,37.54,0,0,,0,0,,7.9,320,1038.6,0.4,16,9,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-09T19:00:00,-0.7,-4,-11.8,42.89,0.699,100,"rain,snow",0,0,63,9.7,271,1039.6,0,16,0,0,0,,"Snow, Rain",snow,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-09T20:00:00,-1.2,-4.1,-10.8,47.9,0,0,,0,0,,7.8,261,1039.8,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-09T21:00:00,-1.7,-5.2,-10.8,49.76,0,0,,0,0,,9.7,300,1041,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-09T22:00:00,-1.7,-3.8,-10.8,50.03,0,0,,0,0,38.9,5.7,300,1041,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-09T23:00:00,-2.2,-5.8,-11.3,49.84,0,0,,0,0,42.5,9.7,271,1040.8,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-10T00:00:00,-2.2,-5.8,-10.8,51.92,0,0,,0,0,,9.6,330,1040.9,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-10T01:00:00,-2.8,-6.5,-10.8,54.32,0,0,,0,0,,9.5,320,1040.4,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-10T02:00:00,-2.9,-5.1,-10.2,57.14,0,0,,0,0,,5.7,330,1039.2,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-10T03:00:00,-2.9,-5.1,-10.8,54.52,0,0,,0,0,,5.6,310,1038.6,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-10T04:00:00,-3.3,-7.1,-11.2,54.37,0,0,,0,0,,9.5,261,1038.9,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-10T05:00:00,-3.9,-8.7,-11.2,56.63,0,0,,0,0,,13,261,1039.5,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-10T06:00:00,-3.9,-8.7,-10.8,58.73,0,0,,0,0,,13,261,1039.9,0,16,2.8,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-10T07:00:00,-3.9,-8.3,-11.3,56.7,0,0,,0,0,,11.3,241,1039.4,0.4,16,10,0,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-10T08:00:00,-3.9,-7.2,-11.2,56.75,0,0,,0,0,,7.7,271,1039.1,0.4,16,64,0.2,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-10T09:00:00,-2.9,-5.1,-10.7,54.63,0,0,,0,0,,5.6,320,1039.2,0.4,16,157,0.6,2,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-10T10:00:00,-1.3,-1.3,-10.1,50.99,0,0,,0,0,,0.2,358,1038.3,0.4,16,436,1.6,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-10T11:00:00,-0.7,-2.6,-9.5,51.33,0.23,100,"rain,snow",0,0,57.6,5.6,310,1037.9,0.6,16,551,2,6,,"Snow, Rain",snow,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-10T12:00:00,1,-3.4,-10.8,40.93,0,0,,0,0,,16.6,261,1037,0.9,16,524,1.9,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-10T13:00:00,1.6,-2,-10.8,39.29,0,0,,0,0,,13,241,1035.6,0.9,16,413,1.5,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-10T14:00:00,1.7,-2.3,-10.2,40.88,0,0,,0,0,,14.8,250,1034.6,0.9,16,320,1.2,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-10T15:00:00,2.7,-1.3,-11.3,34.89,0,0,,0,0,27.7,16.5,260,1033.5,0.9,16,313,1.1,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-10T16:00:00,2.8,-0.2,-11.3,34.74,0,0,,0,0,,11.1,241,1032.7,0.9,16,203,0.7,2,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-10T17:00:00,1.7,-2,-10.8,38.99,0.23,100,"rain,snow",0,0,94.7,13,260,1031.8,3.4,16,47,0.2,0,,"Snow, Rain",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-10T18:00:00,1.7,-2.3,-10.2,41.04,0.469,100,"rain,snow",0,0,,14.7,259,1032.1,89.3,16,6,0,0,,"Snow, Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2019-02-10T19:00:00,1.2,-2.9,-11.3,39,0,0,,0,0,,14.7,269,1031.7,99.1,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-10T20:00:00,1.2,-2.9,-10.2,42.47,0,0,,0,0,,14.8,250,1030.7,87.5,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-10T21:00:00,1.1,-2.2,-10.2,42.7,0,0,,0,0,,11.2,260,1030.5,87,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-10T22:00:00,1.1,-2.6,-9.1,46.62,0,0,,0,0,,13,260,1030.6,89.5,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-10T23:00:00,1.1,-2.2,-10.1,42.83,0,0,,0,0,,11.1,261,1029.8,100,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-11T00:00:00,1.2,-1.7,-10.7,40.76,0,0,,0,0,,9.3,251,1028.8,97,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-11T01:00:00,1.2,-2.2,-8.5,48.63,0,0,,0,0,,11.1,251,1028.2,56.3,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-11T02:00:00,0,-4,-6.2,63.18,0,0,,0,0,,12.7,241,1027.3,55.7,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2019-02-11T03:00:00,0.2,-2.4,-7,58.78,0,0,,0,0,,7.6,280,1026.2,98.1,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
